date,joules,co2e
2022-11-02 10:57:39.572819,9.41934015,0.0006921390143025801
2022-11-03 15:36:44.253827,3.742190857894737,0.0002749785282693491
2022-11-03 15:42:18,19405102,1425.8990499160416
2022-11-03 15:52:50,19744273,1450.8215474457672
2022-11-03 15:58:49,18.255202,0.001341403677642376
2022-11-03 16:24:32,10.296726999999999,0.0007566099496176239
2022-11-03 16:25:05,6.838178,0.00011108976656434021
